dataset,dataset_label,repetition,method,n_train,n_cal,n_eval,lambda,gamma,coverage,mean_width,median_width,q90_width,lower_miss,upper_miss,asr_a_minus,asr_a_plus
meps_expenditure,MEPS 2016 total medical expenditure,6,CQR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.925862068965517,13287.0755269365,7947.2636295309,30011.4206008733,0.0191570881226054,0.0549808429118774,1.49118671475193,1.1191995447265
meps_expenditure,MEPS 2016 total medical expenditure,6,Parametric-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.892337164750958,121425.354585023,23435.6919318689,327304.170233253,0.0921455938697318,0.0155172413793103,1.49118671475193,1.1191995447265
meps_expenditure,MEPS 2016 total medical expenditure,7,SR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.919540229885057,69817.2991830308,32432.3629502772,164135.097162415,0.0666666666666667,0.0137931034482759,1.52160392905196,1.09109601530092
meps_expenditure,MEPS 2016 total medical expenditure,7,ASR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.925478927203065,30746.5837429125,14136.0045510154,73017.3639258558,0.0417624521072797,0.0327586206896552,1.52160392905196,1.09109601530092
meps_expenditure,MEPS 2016 total medical expenditure,7,CQR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.92088122605364,13993.2908463466,7976.34078464359,30111.6796380315,0.0304597701149425,0.0486590038314176,1.52160392905196,1.09109601530092
meps_expenditure,MEPS 2016 total medical expenditure,7,Parametric-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.884674329501916,124755.990118066,23707.7854188048,343008.329873641,0.0982758620689655,0.0170498084291188,1.52160392905196,1.09109601530092
meps_expenditure,MEPS 2016 total medical expenditure,8,SR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.920114942528736,83354.2875891984,34976.1137209253,194463.133235008,0.0655172413793104,0.014367816091954,1.31617292146234,1.01095921324572
meps_expenditure,MEPS 2016 total medical expenditure,8,ASR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.922413793103448,39176.143257504,16548.5192993489,92985.2560368508,0.0475095785440613,0.0300766283524904,1.31617292146234,1.01095921324572
meps_expenditure,MEPS 2016 total medical expenditure,8,CQR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.921455938697318,13971.3661462789,7944.89808153966,32258.2512885889,0.0266283524904215,0.0519157088122605,1.31617292146234,1.01095921324572
meps_expenditure,MEPS 2016 total medical expenditure,8,Parametric-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.878544061302682,106073.003413653,20922.6650136091,314453.611540015,0.103256704980843,0.0181992337164751,1.31617292146234,1.01095921324572
meps_expenditure,MEPS 2016 total medical expenditure,9,SR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.91992337164751,121505.525368084,46130.0406780397,281915.631372205,0.0630268199233716,0.0170498084291188,0.05,0.05
meps_expenditure,MEPS 2016 total medical expenditure,9,ASR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.91992337164751,121505.525368084,46130.0406780397,281915.631372205,0.0630268199233716,0.0170498084291188,0.05,0.05
meps_expenditure,MEPS 2016 total medical expenditure,9,CQR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.913984674329502,13850.7380747732,7971.40130531115,29516.3131954959,0.0302681992337165,0.0557471264367816,0.05,0.05
meps_expenditure,MEPS 2016 total medical expenditure,9,Parametric-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.907662835249042,140030.002667883,26347.0508428747,371853.935641842,0.078544061302682,0.0137931034482759,0.05,0.05
meps_expenditure,MEPS 2016 total medical expenditure,10,SR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.929885057471264,101684.622515021,43034.8714211511,212760.338833995,0.0578544061302682,0.0122605363984674,0.05,0.05
meps_expenditure,MEPS 2016 total medical expenditure,10,ASR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.929885057471264,101684.622515021,43034.8714211511,212760.338833995,0.0578544061302682,0.0122605363984674,0.05,0.05
meps_expenditure,MEPS 2016 total medical expenditure,10,CQR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.930268199233717,15386.1007488513,8565.94820591623,31777.0768092816,0.0210727969348659,0.0486590038314176,0.05,0.05
meps_expenditure,MEPS 2016 total medical expenditure,10,Parametric-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.895785440613027,130812.131587892,24753.5282196039,361987.594282919,0.0871647509578544,0.0170498084291188,0.05,0.05
meps_expenditure,MEPS 2016 total medical expenditure,11,SR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.910919540229885,87451.46835218,38766.3111536581,197237.263558808,0.0655172413793104,0.0235632183908046,0.05,0.05
meps_expenditure,MEPS 2016 total medical expenditure,11,ASR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.910919540229885,87451.46835218,38766.3111536581,197237.263558808,0.0655172413793104,0.0235632183908046,0.05,0.05
meps_expenditure,MEPS 2016 total medical expenditure,11,CQR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.919540229885057,14239.5521925865,7949.59565268145,32141.3957982326,0.0237547892720307,0.0567049808429119,0.05,0.05
meps_expenditure,MEPS 2016 total medical expenditure,11,Parametric-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.884099616858238,107522.984092565,22159.161076923,315724.446770999,0.096551724137931,0.0193486590038314,0.05,0.05
meps_expenditure,MEPS 2016 total medical expenditure,12,SR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.930651340996168,65295.1234597604,32120.1528709094,152946.953256998,0.0597701149425287,0.00957854406130268,1.3484413564004,1.23213376892952
meps_expenditure,MEPS 2016 total medical expenditure,12,ASR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.932758620689655,50297.4240950174,24004.6050795552,119212.725696232,0.0532567049808429,0.0139846743295019,1.3484413564004,1.23213376892952
meps_expenditure,MEPS 2016 total medical expenditure,12,CQR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.921455938697318,12611.3450477088,7417.78500276523,27839.1011937201,0.0153256704980843,0.0632183908045977,1.3484413564004,1.23213376892952
meps_expenditure,MEPS 2016 total medical expenditure,12,Parametric-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.876245210727969,92179.5732507702,18089.9587295776,249928.786333174,0.0996168582375479,0.0241379310344828,1.3484413564004,1.23213376892952
meps_expenditure,MEPS 2016 total medical expenditure,13,SR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.913026819923372,62253.4710930255,28984.3700515258,131884.832053859,0.071264367816092,0.0157088122605364,1.50937384442973,1.10791926194119
