dataset,repetition,method,group_type,group,n,coverage,mean_width,lower_miss,upper_miss
cps_wage,20,CQR-TI,predicted_scale_quintile,4,1948,0.90041067761807,40.8599869688555,0.0482546201232033,0.0513347022587269
cps_wage,20,CQR-TI,predicted_scale_quintile,5,1947,0.914227015921931,43.7725108976479,0.0410888546481767,0.0446841294298921
cps_wage,20,Parametric-TI,predicted_scale_quintile,1,1948,0.936858316221766,31.8124951532161,0.0359342915811088,0.0272073921971253
cps_wage,20,Parametric-TI,predicted_scale_quintile,2,1948,0.945071868583162,36.5497086768262,0.0302874743326489,0.0246406570841889
cps_wage,20,Parametric-TI,predicted_scale_quintile,3,1948,0.929671457905544,38.3895530367359,0.0369609856262834,0.0333675564681725
cps_wage,20,Parametric-TI,predicted_scale_quintile,4,1948,0.920431211498973,42.854255208189,0.034394250513347,0.0451745379876797
cps_wage,20,Parametric-TI,predicted_scale_quintile,5,1947,0.923472008217771,43.3761522711976,0.0354391371340524,0.0410888546481767
superconductivity,1,SR-TI,predicted_scale_quintile,1,1418,0.796191819464034,11.6926707009488,0.0684062059238364,0.13540197461213
superconductivity,1,SR-TI,predicted_scale_quintile,2,1418,0.93441466854725,21.6988736643515,0.0260930888575458,0.0394922425952045
superconductivity,1,SR-TI,predicted_scale_quintile,3,1418,0.952045133991537,40.5790673165631,0.0197461212976023,0.0282087447108604
superconductivity,1,SR-TI,predicted_scale_quintile,4,1418,0.95345557122708,62.1958873524251,0.0380818053596615,0.00846262341325811
superconductivity,1,SR-TI,predicted_scale_quintile,5,1417,0.97106563161609,84.2937254136024,0.0225829216654905,0.0063514467184192
superconductivity,1,ASR-TI,predicted_scale_quintile,1,1418,0.798307475317348,11.7500025984163,0.0684062059238364,0.133286318758815
superconductivity,1,ASR-TI,predicted_scale_quintile,2,1418,0.935825105782793,21.799621638869,0.0267983074753173,0.03737658674189
superconductivity,1,ASR-TI,predicted_scale_quintile,3,1418,0.952750352609309,40.7202048224265,0.0204513399153738,0.0267983074753173
superconductivity,1,ASR-TI,predicted_scale_quintile,4,1418,0.952045133991537,62.3003905088022,0.0394922425952045,0.00846262341325811
superconductivity,1,ASR-TI,predicted_scale_quintile,5,1417,0.969654199011997,84.4358354009102,0.0239943542695836,0.0063514467184192
superconductivity,1,CQR-TI,predicted_scale_quintile,1,1418,0.93935119887165,14.2555985952142,0.0246826516220028,0.035966149506347
superconductivity,1,CQR-TI,predicted_scale_quintile,2,1418,0.92524682651622,22.0821583155408,0.03737658674189,0.03737658674189
superconductivity,1,CQR-TI,predicted_scale_quintile,3,1418,0.920310296191819,45.0317416007916,0.0394922425952045,0.040197461212976
superconductivity,1,CQR-TI,predicted_scale_quintile,4,1418,0.914668547249647,72.2631404292387,0.0331452750352609,0.0521861777150917
superconductivity,1,CQR-TI,predicted_scale_quintile,5,1417,0.901199717713479,78.2568966422993,0.0359915314043754,0.0628087508821454
superconductivity,1,Parametric-TI,predicted_scale_quintile,1,1418,0.999294781382229,29.5225208923628,0,0.000705218617771509
superconductivity,1,Parametric-TI,predicted_scale_quintile,2,1418,0.988716502115656,34.4350680265837,0.00141043723554302,0.00987306064880113
superconductivity,1,Parametric-TI,predicted_scale_quintile,3,1418,0.957686882933709,41.6954305399453,0.0190409026798308,0.0232722143864598
superconductivity,1,Parametric-TI,predicted_scale_quintile,4,1418,0.854019746121298,46.0516513475107,0.0895627644569817,0.0564174894217207
superconductivity,1,Parametric-TI,predicted_scale_quintile,5,1417,0.741707833450953,46.5562545844249,0.139026111503176,0.119266055045872
superconductivity,2,SR-TI,predicted_scale_quintile,1,1418,0.800423131170663,11.6905593048888,0.0860366713681241,0.113540197461213
superconductivity,2,SR-TI,predicted_scale_quintile,2,1418,0.958392101551481,22.7505971637171,0.0162200282087447,0.0253878702397743
superconductivity,2,SR-TI,predicted_scale_quintile,3,1418,0.940056417489422,38.6799602049122,0.0331452750352609,0.0267983074753173
superconductivity,2,SR-TI,predicted_scale_quintile,4,1418,0.933709449929478,58.7188560346144,0.0500705218617772,0.0162200282087447
superconductivity,2,SR-TI,predicted_scale_quintile,5,1417,0.951305575158786,81.8014816622408,0.0388143966125618,0.00988002822865208
superconductivity,2,ASR-TI,predicted_scale_quintile,1,1418,0.800423131170663,11.4800403498712,0.0846262341325811,0.114950634696756
superconductivity,2,ASR-TI,predicted_scale_quintile,2,1418,0.956276445698166,22.3940748958831,0.0162200282087447,0.0275035260930889
superconductivity,2,ASR-TI,predicted_scale_quintile,3,1418,0.940056417489422,38.2900565654678,0.0289139633286319,0.0310296191819464
superconductivity,2,ASR-TI,predicted_scale_quintile,4,1418,0.935825105782793,58.3732714901825,0.0458392101551481,0.0183356840620592
superconductivity,2,ASR-TI,predicted_scale_quintile,5,1417,0.954128440366972,81.3745370876634,0.0331686661961891,0.0127028934368384
superconductivity,2,CQR-TI,predicted_scale_quintile,1,1418,0.950634696755994,13.4299158031002,0.0141043723554302,0.0352609308885755
superconductivity,2,CQR-TI,predicted_scale_quintile,2,1418,0.925952045133991,23.4640633106705,0.0500705218617772,0.0239774330042313
superconductivity,2,CQR-TI,predicted_scale_quintile,3,1418,0.922425952045134,42.339197533574,0.0472496473906911,0.0303244005641749
superconductivity,2,CQR-TI,predicted_scale_quintile,4,1418,0.917489421720733,70.7672682509638,0.0310296191819464,0.0514809590973202
superconductivity,2,CQR-TI,predicted_scale_quintile,5,1417,0.883556810162315,76.4152739869176,0.0592801693719125,0.0571630204657728
superconductivity,2,Parametric-TI,predicted_scale_quintile,1,1418,0.999294781382229,29.1632861533555,0.000705218617771509,0
superconductivity,2,Parametric-TI,predicted_scale_quintile,2,1418,0.994358251057828,34.3870724752041,0,0.00564174894217207
superconductivity,2,Parametric-TI,predicted_scale_quintile,3,1418,0.955571227080395,42.6293622781134,0.0246826516220028,0.0197461212976023
superconductivity,2,Parametric-TI,predicted_scale_quintile,4,1418,0.875881523272214,46.8769943596595,0.0832157968970381,0.0409026798307475
superconductivity,2,Parametric-TI,predicted_scale_quintile,5,1417,0.738884968242766,47.2109927771688,0.15878616796048,0.102328863796754
superconductivity,3,SR-TI,predicted_scale_quintile,1,1418,0.783497884344147,11.7620407594778,0.110719322990127,0.105782792665726
superconductivity,3,SR-TI,predicted_scale_quintile,2,1418,0.970380818053597,22.8832041900243,0.00705218617771509,0.0225669957686883
superconductivity,3,SR-TI,predicted_scale_quintile,3,1418,0.923131170662906,39.485897482416,0.035966149506347,0.0409026798307475
superconductivity,3,SR-TI,predicted_scale_quintile,4,1418,0.952750352609309,62.6710543514403,0.0394922425952045,0.0077574047954866
superconductivity,3,SR-TI,predicted_scale_quintile,5,1417,0.961185603387438,85.4792524489298,0.0324629498941426,0.0063514467184192
superconductivity,3,ASR-TI,predicted_scale_quintile,1,1418,0.78490832157969,11.6367902610833,0.108603667136812,0.106488011283498
superconductivity,3,ASR-TI,predicted_scale_quintile,2,1418,0.967559943582511,22.6899399607518,0.00634696755994358,0.0260930888575458
superconductivity,3,ASR-TI,predicted_scale_quintile,3,1418,0.918899858956276,39.386855327035,0.0352609308885755,0.0458392101551481
superconductivity,3,ASR-TI,predicted_scale_quintile,4,1418,0.954866008462623,62.7077891181223,0.035966149506347,0.00916784203102962
superconductivity,3,ASR-TI,predicted_scale_quintile,5,1417,0.960479887085392,85.5339229722594,0.0310515172900494,0.00846859562455893
superconductivity,3,CQR-TI,predicted_scale_quintile,1,1418,0.938645980253879,13.4186063813211,0.0232722143864598,0.0380818053596615
superconductivity,3,CQR-TI,predicted_scale_quintile,2,1418,0.92524682651622,22.0954219141872,0.035966149506347,0.038787023977433
superconductivity,3,CQR-TI,predicted_scale_quintile,3,1418,0.917489421720733,44.2294532426423,0.0423131170662905,0.040197461212976
superconductivity,3,CQR-TI,predicted_scale_quintile,4,1418,0.925952045133991,70.504790762149,0.0246826516220028,0.0493653032440056
superconductivity,3,CQR-TI,predicted_scale_quintile,5,1417,0.86803105151729,77.976311666187,0.0479887085391673,0.0839802399435427
superconductivity,3,Parametric-TI,predicted_scale_quintile,1,1418,0.998589562764457,27.8913931364145,0.000705218617771509,0.000705218617771509
superconductivity,3,Parametric-TI,predicted_scale_quintile,2,1418,0.992242595204513,32.7774379267651,0.000705218617771509,0.00705218617771509
superconductivity,3,Parametric-TI,predicted_scale_quintile,3,1418,0.945698166431594,41.4919627548032,0.0296191819464034,0.0246826516220028
superconductivity,3,Parametric-TI,predicted_scale_quintile,4,1418,0.85049365303244,44.1900977011669,0.0973201692524683,0.0521861777150917
superconductivity,3,Parametric-TI,predicted_scale_quintile,5,1417,0.68666196189132,44.8111591258731,0.191249117854622,0.122088920254058
superconductivity,4,SR-TI,predicted_scale_quintile,1,1418,0.870239774330042,12.2650896491712,0.0571227080394923,0.0726375176304654
superconductivity,4,SR-TI,predicted_scale_quintile,2,1418,0.916784203102962,22.1628590275096,0.0232722143864598,0.0599435825105783
superconductivity,4,SR-TI,predicted_scale_quintile,3,1418,0.92524682651622,34.7606752163646,0.0486600846262341,0.0260930888575458
superconductivity,4,SR-TI,predicted_scale_quintile,4,1418,0.889985895627645,52.0892620966546,0.0754583921015515,0.034555712270804
superconductivity,4,SR-TI,predicted_scale_quintile,5,1417,0.934368383909668,71.499135712933,0.055045871559633,0.0105857445306987
superconductivity,4,ASR-TI,predicted_scale_quintile,1,1418,0.870944992947814,12.3757754051931,0.0578279266572638,0.0712270803949224
superconductivity,4,ASR-TI,predicted_scale_quintile,2,1418,0.923131170662906,22.2675306677546,0.0239774330042313,0.0528913963328632
superconductivity,4,ASR-TI,predicted_scale_quintile,3,1418,0.921720733427362,34.7807102113116,0.0528913963328632,0.0253878702397743
superconductivity,4,ASR-TI,predicted_scale_quintile,4,1418,0.889985895627645,51.9229453911086,0.0768688293370945,0.0331452750352609
superconductivity,4,ASR-TI,predicted_scale_quintile,5,1417,0.927311220889203,71.1869918243568,0.0621030345800988,0.0105857445306987
superconductivity,4,CQR-TI,predicted_scale_quintile,1,1418,0.952045133991537,14.0982437427647,0.0176304654442877,0.0303244005641749
superconductivity,4,CQR-TI,predicted_scale_quintile,2,1418,0.916078984485191,25.4857406010679,0.0289139633286319,0.0550070521861777
superconductivity,4,CQR-TI,predicted_scale_quintile,3,1418,0.925952045133991,44.3535842817243,0.0458392101551481,0.0282087447108604
superconductivity,4,CQR-TI,predicted_scale_quintile,4,1418,0.876586741889986,69.4096208881033,0.0493653032440056,0.0740479548660085
superconductivity,4,CQR-TI,predicted_scale_quintile,5,1417,0.899788285109386,78.6055375082499,0.045165843330981,0.055045871559633
superconductivity,4,Parametric-TI,predicted_scale_quintile,1,1418,0.998589562764457,27.7324973057242,0,0.00141043723554302
superconductivity,4,Parametric-TI,predicted_scale_quintile,2,1418,0.987306064880113,33.1983425739069,0.00423131170662906,0.00846262341325811
superconductivity,4,Parametric-TI,predicted_scale_quintile,3,1418,0.952045133991537,39.969733732392,0.0324400564174894,0.0155148095909732
superconductivity,4,Parametric-TI,predicted_scale_quintile,4,1418,0.82228490832158,43.3017235116904,0.114245416078984,0.0634696755994358
superconductivity,4,Parametric-TI,predicted_scale_quintile,5,1417,0.712773465067043,43.9247557726857,0.170077628793225,0.117148906139732
superconductivity,5,SR-TI,predicted_scale_quintile,1,1418,0.886459802538787,12.7691390731409,0.0535966149506347,0.0599435825105783
superconductivity,5,SR-TI,predicted_scale_quintile,2,1418,0.937235543018336,22.4456228675336,0.0218617771509168,0.0409026798307475
superconductivity,5,SR-TI,predicted_scale_quintile,3,1418,0.932299012693935,35.8885494305576,0.034555712270804,0.0331452750352609
superconductivity,5,SR-TI,predicted_scale_quintile,4,1418,0.891396332863188,52.1937824239098,0.0719322990126939,0.0366713681241185
superconductivity,5,SR-TI,predicted_scale_quintile,5,1417,0.940014114326041,76.5798410234847,0.0486944248412138,0.0112914608327452
superconductivity,5,ASR-TI,predicted_scale_quintile,1,1418,0.886459802538787,12.74936674687,0.0535966149506347,0.0599435825105783
superconductivity,5,ASR-TI,predicted_scale_quintile,2,1418,0.936530324400564,22.4244419408026,0.0218617771509168,0.041607898448519
superconductivity,5,ASR-TI,predicted_scale_quintile,3,1418,0.932299012693935,35.8905312560522,0.034555712270804,0.0331452750352609
superconductivity,5,ASR-TI,predicted_scale_quintile,4,1418,0.892101551480959,52.2176887922852,0.0712270803949224,0.0366713681241185
superconductivity,5,ASR-TI,predicted_scale_quintile,5,1417,0.940719830628088,76.6372986844815,0.0479887085391673,0.0112914608327452
superconductivity,5,CQR-TI,predicted_scale_quintile,1,1418,0.95345557122708,13.7714837560086,0.0197461212976023,0.0267983074753173
superconductivity,5,CQR-TI,predicted_scale_quintile,2,1418,0.930888575458392,23.736527412309,0.0380818053596615,0.0310296191819464
superconductivity,5,CQR-TI,predicted_scale_quintile,3,1418,0.913258110014104,46.6173639613591,0.0317348377997179,0.0550070521861777
superconductivity,5,CQR-TI,predicted_scale_quintile,4,1418,0.889985895627645,67.3637219394542,0.0543018335684062,0.0557122708039492
superconductivity,5,CQR-TI,predicted_scale_quintile,5,1417,0.903316866619619,80.6804444384443,0.0472829922371207,0.0494001411432604
superconductivity,5,Parametric-TI,predicted_scale_quintile,1,1418,1,27.9844452315428,0,0
superconductivity,5,Parametric-TI,predicted_scale_quintile,2,1418,0.98589562764457,33.6623760165769,0.00493653032440056,0.00916784203102962
superconductivity,5,Parametric-TI,predicted_scale_quintile,3,1418,0.961212976022567,41.154344473869,0.0246826516220028,0.0141043723554302
superconductivity,5,Parametric-TI,predicted_scale_quintile,4,1418,0.832157968970381,43.9542531823102,0.0994358251057828,0.0684062059238364
superconductivity,5,Parametric-TI,predicted_scale_quintile,5,1417,0.71347918136909,44.9121987135373,0.184191954834157,0.102328863796754
superconductivity,6,SR-TI,predicted_scale_quintile,1,1418,0.799717912552891,11.2583038762788,0.10296191819464,0.0973201692524683
superconductivity,6,SR-TI,predicted_scale_quintile,2,1418,0.961212976022567,22.2428931414466,0.0162200282087447,0.0225669957686883
superconductivity,6,SR-TI,predicted_scale_quintile,3,1418,0.966149506346968,38.1424888272038,0.0148095909732017,0.0190409026798308
superconductivity,6,SR-TI,predicted_scale_quintile,4,1418,0.944992947813822,58.8866311198717,0.0380818053596615,0.0169252468265162
superconductivity,6,SR-TI,predicted_scale_quintile,5,1417,0.952717007762879,77.8740111483917,0.0324629498941426,0.0148200423429781
superconductivity,6,ASR-TI,predicted_scale_quintile,1,1418,0.802538787023977,11.4199604580205,0.103667136812412,0.0937940761636107
superconductivity,6,ASR-TI,predicted_scale_quintile,2,1418,0.961918194640339,22.516346481811,0.0183356840620592,0.0197461212976023
superconductivity,6,ASR-TI,predicted_scale_quintile,3,1418,0.965444287729196,38.5569804728372,0.0162200282087447,0.0183356840620592
superconductivity,6,ASR-TI,predicted_scale_quintile,4,1418,0.947108603667137,59.3559348150151,0.038787023977433,0.0141043723554302
superconductivity,6,ASR-TI,predicted_scale_quintile,5,1417,0.956951305575159,78.45212609934,0.0324629498941426,0.0105857445306987
superconductivity,6,CQR-TI,predicted_scale_quintile,1,1418,0.947813822284908,13.664002628068,0.0162200282087447,0.035966149506347
superconductivity,6,CQR-TI,predicted_scale_quintile,2,1418,0.946403385049365,24.5742187504448,0.0275035260930889,0.0260930888575458
superconductivity,6,CQR-TI,predicted_scale_quintile,3,1418,0.928067700987306,42.4993907805813,0.03737658674189,0.034555712270804
superconductivity,6,CQR-TI,predicted_scale_quintile,4,1418,0.91114245416079,68.4658743436958,0.0282087447108604,0.0606488011283498
superconductivity,6,CQR-TI,predicted_scale_quintile,5,1417,0.882145377558222,78.0926459563463,0.045165843330981,0.0726887791107975
superconductivity,6,Parametric-TI,predicted_scale_quintile,1,1418,0.999294781382229,29.7012554636269,0,0.000705218617771509
superconductivity,6,Parametric-TI,predicted_scale_quintile,2,1418,0.998589562764457,35.7580423147421,0.000705218617771509,0.000705218617771509
superconductivity,6,Parametric-TI,predicted_scale_quintile,3,1418,0.973201692524683,41.9965569323666,0.0126939351198872,0.0141043723554302
superconductivity,6,Parametric-TI,predicted_scale_quintile,4,1418,0.872355430183357,47.4152593710231,0.0768688293370945,0.0507757404795487
superconductivity,6,Parametric-TI,predicted_scale_quintile,5,1417,0.762173606210304,48.2198758517212,0.126323218066337,0.111503175723359
superconductivity,7,SR-TI,predicted_scale_quintile,1,1418,0.837799717912553,12.1328110792168,0.0557122708039492,0.106488011283498
superconductivity,7,SR-TI,predicted_scale_quintile,2,1418,0.949929478138223,23.8031587946646,0.0303244005641749,0.0197461212976023
superconductivity,7,SR-TI,predicted_scale_quintile,3,1418,0.957686882933709,38.5230066958722,0.0267983074753173,0.0155148095909732
superconductivity,7,SR-TI,predicted_scale_quintile,4,1418,0.913258110014104,55.1911549097085,0.0578279266572638,0.0289139633286319
superconductivity,7,SR-TI,predicted_scale_quintile,5,1417,0.935074100211715,77.373141818211,0.0465772759350741,0.018348623853211
superconductivity,7,ASR-TI,predicted_scale_quintile,1,1418,0.841325811001411,12.3027880857334,0.0564174894217207,0.102256699576869
superconductivity,7,ASR-TI,predicted_scale_quintile,2,1418,0.949929478138223,24.0869911244014,0.0310296191819464,0.0190409026798308
superconductivity,7,ASR-TI,predicted_scale_quintile,3,1418,0.959802538787024,38.8068840084118,0.0275035260930889,0.0126939351198872
superconductivity,7,ASR-TI,predicted_scale_quintile,4,1418,0.909732016925247,55.4135491577093,0.0620592383638928,0.0282087447108604
superconductivity,7,ASR-TI,predicted_scale_quintile,5,1417,0.932251235003529,77.5671176125167,0.0515172900494001,0.0162314749470713
superconductivity,7,CQR-TI,predicted_scale_quintile,1,1418,0.937940761636107,13.562017689835,0.0218617771509168,0.040197461212976
superconductivity,7,CQR-TI,predicted_scale_quintile,2,1418,0.928067700987306,24.9014256480274,0.0444287729196051,0.0275035260930889
superconductivity,7,CQR-TI,predicted_scale_quintile,3,1418,0.941466854724965,45.7983661570453,0.0331452750352609,0.0253878702397743
superconductivity,7,CQR-TI,predicted_scale_quintile,4,1418,0.890691114245416,67.5753371824287,0.0324400564174894,0.0768688293370945
superconductivity,7,CQR-TI,predicted_scale_quintile,5,1417,0.880733944954129,79.4007720267892,0.0486944248412138,0.0705716302046577
superconductivity,7,Parametric-TI,predicted_scale_quintile,1,1418,0.999294781382229,27.6744486148824,0.000705218617771509,0
superconductivity,7,Parametric-TI,predicted_scale_quintile,2,1418,0.989421720733427,33.1251612661832,0.00705218617771509,0.00352609308885755
superconductivity,7,Parametric-TI,predicted_scale_quintile,3,1418,0.959097320169252,40.2682195153304,0.0267983074753173,0.0141043723554302
superconductivity,7,Parametric-TI,predicted_scale_quintile,4,1418,0.827926657263752,43.1321581811026,0.0895627644569817,0.0825105782792666
superconductivity,7,Parametric-TI,predicted_scale_quintile,5,1417,0.693013408609739,44.1173223556182,0.172194777699365,0.134791813690896
superconductivity,8,SR-TI,predicted_scale_quintile,1,1418,0.839915373765867,11.924283886349,0.0606488011283498,0.0994358251057828
superconductivity,8,SR-TI,predicted_scale_quintile,2,1418,0.964739069111425,21.429276842147,0.0105782792665726,0.0246826516220028
superconductivity,8,SR-TI,predicted_scale_quintile,3,1418,0.930183356840621,36.6502115056212,0.0310296191819464,0.038787023977433
superconductivity,8,SR-TI,predicted_scale_quintile,4,1418,0.93441466854725,55.5705241815498,0.0437235543018336,0.0218617771509168
superconductivity,8,SR-TI,predicted_scale_quintile,5,1417,0.906845448129852,72.959841653258,0.0804516584333098,0.0127028934368384
superconductivity,8,ASR-TI,predicted_scale_quintile,1,1418,0.844146685472497,12.483248765196,0.0634696755994358,0.0923836389280677
superconductivity,8,ASR-TI,predicted_scale_quintile,2,1418,0.971086036671368,22.3382367265113,0.0119887165021157,0.0169252468265162
superconductivity,8,ASR-TI,predicted_scale_quintile,3,1418,0.935119887165021,37.666768410494,0.03737658674189,0.0275035260930889
superconductivity,8,ASR-TI,predicted_scale_quintile,4,1418,0.937940761636107,56.7355762333931,0.0486600846262341,0.0133991537376587
superconductivity,8,ASR-TI,predicted_scale_quintile,5,1417,0.8969654199012,74.3785538463125,0.0959774170783345,0.00705716302046577
superconductivity,8,CQR-TI,predicted_scale_quintile,1,1418,0.956981664315938,14.797701357391,0.0133991537376587,0.0296191819464034
superconductivity,8,CQR-TI,predicted_scale_quintile,2,1418,0.957686882933709,21.624225932773,0.0176304654442877,0.0246826516220028
superconductivity,8,CQR-TI,predicted_scale_quintile,3,1418,0.922425952045134,44.4507301753628,0.0380818053596615,0.0394922425952045
superconductivity,8,CQR-TI,predicted_scale_quintile,4,1418,0.911847672778561,70.679350817042,0.0380818053596615,0.0500705218617772
superconductivity,8,CQR-TI,predicted_scale_quintile,5,1417,0.869442484121383,77.050305557874,0.0677487649964714,0.0628087508821454
superconductivity,8,Parametric-TI,predicted_scale_quintile,1,1418,0.999294781382229,28.6906038544076,0,0.000705218617771509
superconductivity,8,Parametric-TI,predicted_scale_quintile,2,1418,0.992242595204513,32.5625903940152,0.000705218617771509,0.00705218617771509
superconductivity,8,Parametric-TI,predicted_scale_quintile,3,1418,0.965444287729196,41.8483442355895,0.0141043723554302,0.0204513399153738
superconductivity,8,Parametric-TI,predicted_scale_quintile,4,1418,0.868124118476728,45.2858468897436,0.077574047954866,0.0543018335684062
superconductivity,8,Parametric-TI,predicted_scale_quintile,5,1417,0.70712773465067,45.7582705000831,0.189131968948483,0.103740296400847
superconductivity,9,SR-TI,predicted_scale_quintile,1,1418,0.775035260930889,10.6940821899769,0.114245416078984,0.110719322990127
superconductivity,9,SR-TI,predicted_scale_quintile,2,1418,0.973906911142454,22.4175721874758,0.00423131170662906,0.0218617771509168
superconductivity,9,SR-TI,predicted_scale_quintile,3,1418,0.946403385049365,40.004581332566,0.0282087447108604,0.0253878702397743
superconductivity,9,SR-TI,predicted_scale_quintile,4,1418,0.938645980253879,58.8464491879213,0.0451339915373766,0.0162200282087447
superconductivity,9,SR-TI,predicted_scale_quintile,5,1417,0.936485532815808,76.9541416134519,0.0522230063514467,0.0112914608327452
superconductivity,9,ASR-TI,predicted_scale_quintile,1,1418,0.77574047954866,10.5739798325789,0.11212976022567,0.11212976022567
superconductivity,9,ASR-TI,predicted_scale_quintile,2,1418,0.971086036671368,22.1730007142205,0.00423131170662906,0.0246826516220028
superconductivity,9,ASR-TI,predicted_scale_quintile,3,1418,0.947108603667137,39.7147189648031,0.0275035260930889,0.0253878702397743
superconductivity,9,ASR-TI,predicted_scale_quintile,4,1418,0.93935119887165,58.5295774816428,0.0430183356840621,0.0176304654442877
superconductivity,9,ASR-TI,predicted_scale_quintile,5,1417,0.935779816513761,76.5685794324517,0.0494001411432604,0.0148200423429781
superconductivity,9,CQR-TI,predicted_scale_quintile,1,1418,0.947813822284908,13.4342961783017,0.0197461212976023,0.0324400564174894
superconductivity,9,CQR-TI,predicted_scale_quintile,2,1418,0.933004231311707,23.2918442162585,0.034555712270804,0.0324400564174894
superconductivity,9,CQR-TI,predicted_scale_quintile,3,1418,0.919605077574048,47.302130526021,0.040197461212976,0.040197461212976
superconductivity,9,CQR-TI,predicted_scale_quintile,4,1418,0.895627644569817,68.4334063071409,0.0465444287729196,0.0578279266572638
superconductivity,9,CQR-TI,predicted_scale_quintile,5,1417,0.86803105151729,76.0714192520756,0.0599858856739591,0.0719830628087509
superconductivity,9,Parametric-TI,predicted_scale_quintile,1,1418,1,27.8412626125692,0,0
superconductivity,9,Parametric-TI,predicted_scale_quintile,2,1418,0.993653032440056,32.6682663100402,0.000705218617771509,0.00564174894217207
superconductivity,9,Parametric-TI,predicted_scale_quintile,3,1418,0.958392101551481,42.0668605066408,0.0204513399153738,0.0211565585331453
superconductivity,9,Parametric-TI,predicted_scale_quintile,4,1418,0.857545839210155,44.6753493763539,0.0825105782792666,0.0599435825105783
superconductivity,9,Parametric-TI,predicted_scale_quintile,5,1417,0.71347918136909,45.2402788707565,0.165843330980946,0.120677487649965
superconductivity,10,SR-TI,predicted_scale_quintile,1,1418,0.777856135401975,10.2724156617259,0.0853314527503526,0.136812411847673
superconductivity,10,SR-TI,predicted_scale_quintile,2,1418,0.968265162200282,22.1713598939725,0.00564174894217207,0.0260930888575458
superconductivity,10,SR-TI,predicted_scale_quintile,3,1418,0.951339915373766,41.3811581236128,0.0253878702397743,0.0232722143864598
superconductivity,10,SR-TI,predicted_scale_quintile,4,1418,0.944992947813822,61.1667900589213,0.040197461212976,0.0148095909732017
superconductivity,10,SR-TI,predicted_scale_quintile,5,1417,0.967537050105858,84.0380683221537,0.0239943542695836,0.00846859562455893
superconductivity,10,ASR-TI,predicted_scale_quintile,1,1418,0.777856135401975,10.2163772212594,0.0839210155148096,0.138222849083216
superconductivity,10,ASR-TI,predicted_scale_quintile,2,1418,0.966854724964739,22.0385602481513,0.00564174894217207,0.0275035260930889
superconductivity,10,ASR-TI,predicted_scale_quintile,3,1418,0.949929478138223,41.16897427678,0.0253878702397743,0.0246826516220028
superconductivity,10,ASR-TI,predicted_scale_quintile,4,1418,0.944287729196051,60.8843738687836,0.040197461212976,0.0155148095909732
superconductivity,10,ASR-TI,predicted_scale_quintile,5,1417,0.968242766407904,83.652774772065,0.0232886379675371,0.00846859562455893
superconductivity,10,CQR-TI,predicted_scale_quintile,1,1418,0.955571227080395,13.0229590250057,0.0126939351198872,0.0317348377997179
superconductivity,10,CQR-TI,predicted_scale_quintile,2,1418,0.935825105782793,23.0494684860955,0.034555712270804,0.0296191819464034
superconductivity,10,CQR-TI,predicted_scale_quintile,3,1418,0.912552891396333,45.1333549691121,0.0592383638928068,0.0282087447108604
superconductivity,10,CQR-TI,predicted_scale_quintile,4,1418,0.914668547249647,70.5726198135758,0.0352609308885755,0.0500705218617772
superconductivity,10,CQR-TI,predicted_scale_quintile,5,1417,0.874382498235709,79.5455127696938,0.0359915314043754,0.0896259703599153
superconductivity,10,Parametric-TI,predicted_scale_quintile,1,1418,0.999294781382229,29.6874809707639,0,0.000705218617771509
superconductivity,10,Parametric-TI,predicted_scale_quintile,2,1418,0.992242595204513,33.8875681787222,0,0.0077574047954866
superconductivity,10,Parametric-TI,predicted_scale_quintile,3,1418,0.968970380818054,43.8665858482678,0.0176304654442877,0.0133991537376587
superconductivity,10,Parametric-TI,predicted_scale_quintile,4,1418,0.888575458392102,47.2381494588809,0.0726375176304654,0.038787023977433
superconductivity,10,Parametric-TI,predicted_scale_quintile,5,1417,0.735356386732534,47.7453347721852,0.133380381086803,0.131263232180663
superconductivity,11,SR-TI,predicted_scale_quintile,1,1418,0.805359661495064,12.0125405282601,0.0987306064880113,0.0959097320169253
superconductivity,11,SR-TI,predicted_scale_quintile,2,1418,0.942172073342736,22.9252088003621,0.0218617771509168,0.035966149506347
superconductivity,11,SR-TI,predicted_scale_quintile,3,1418,0.940056417489422,37.6686983915071,0.0260930888575458,0.0338504936530324
superconductivity,11,SR-TI,predicted_scale_quintile,4,1418,0.929478138222849,57.9431689317742,0.0451339915373766,0.0253878702397743
superconductivity,11,SR-TI,predicted_scale_quintile,5,1417,0.953422724064926,77.2231635755777,0.0374029640084686,0.0091743119266055
superconductivity,11,ASR-TI,predicted_scale_quintile,1,1418,0.801833568406206,11.5673122332123,0.0909732016925247,0.107193229901269
superconductivity,11,ASR-TI,predicted_scale_quintile,2,1418,0.942172073342736,22.2429195554456,0.0169252468265162,0.0409026798307475
superconductivity,11,ASR-TI,predicted_scale_quintile,3,1418,0.942877291960508,37.0074649799065,0.0190409026798308,0.0380818053596615
superconductivity,11,ASR-TI,predicted_scale_quintile,4,1418,0.935119887165021,57.6324914264686,0.0331452750352609,0.0317348377997179
superconductivity,11,ASR-TI,predicted_scale_quintile,5,1417,0.951305575158786,76.9963367549786,0.0310515172900494,0.0176429075511644
superconductivity,11,CQR-TI,predicted_scale_quintile,1,1418,0.932299012693935,14.2104840153254,0.040197461212976,0.0275035260930889
